Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Affects versions,Fix versions,Fix versions,Due date,Votes,Description,Environment,Watchers,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Inward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Outward issue link (Relates),Attachment,Attachment,Custom field (Actual end),Custom field (Actual start),Custom field (Affected hardware),Custom field (Affected services),Custom field (Approvals),Custom field (Asset type),Custom field (Asset type),Custom field (Backout plan),Custom field (Category),Custom field (Change reason),Custom field (Change risk),Custom field (Change type),Custom field (Department),Custom field (Department),Custom field (Development),Custom field (Epic Color),Custom field (Epic Link),Epic Link Summary,Custom field (Epic Name),Custom field (Epic Status),Custom field (Impact),Custom field (Implementation plan),Custom field (Investigation reason),Custom field (Issue color),Custom field (Locked forms),Custom field (Major incident),Custom field (Open forms),Custom field (Pending reason),Custom field (Planned end),Custom field (Planned start),Custom field (Priority),Custom field (Project overview key),Custom field (Project overview status),Custom field (Rank),Custom field (Request Type),Custom field (Request language),Custom field (Request participants),Custom field (Responders),Custom field (Root cause),Satisfaction rating,Custom field (Satisfaction date),Custom field (Sentiment),Custom field (Severity),Custom field (Source),Sprint,Custom field (Start date),Custom field (Story Points),Custom field (Story point estimate),Custom field (Submitted forms),Custom field (Target end),Custom field (Target start),Custom field (Team),Custom field (Test plan),Custom field (Time to close after resolution),Custom field (Time to first response),Custom field (Time to resolution),Custom field (Time to review normal change),Custom field (Total forms),Custom field (Urgency),Custom field (Vulnerability),Custom field (Work category),Custom field (Workaround),Custom field ([CHART] Date of First Response),Custom field ([CHART] Time in Status),Comment,Comment,Parent,Parent summary,Status Category,Status Category Changed
Titlul meniului: ”RUTI conform SNA”,NPT-44,18842,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,Low,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:57 PM,25/Jul/24 2:04 PM,25/Jul/24 8:29 PM,25/Jul/24 8:10 AM,,Primariatechirghiol.ro_versiunea_1.0_limba_română,,,0,"Titlul acestui meniu este amplasat pe partea stângă a paginii/leftsidebar, strict deasupra secțiunii ”Rapoarte anuale” care aparține acestui meniu.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-30,,,,,,,,,,NPT-109,NPT-111,NPT-115,NPT-117,NPT-119,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@5a6615a2,,,,,,,,,,,,NPT-30,RUTI conform SNA-leftsidebar (prezent pe partea stângă a paginii),,,,,,,,,,,,,,,,0|i01b4x:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_3262381707_*|*_10000_*:*_1_*:*_725_*|*_10001_*:*_1_*:*_0,,,18808,RUTI conform SNA-leftsidebar (prezent pe partea stângă a paginii),Done,25/Jul/24 8:10 AM
Opțiuni YouTube (click dreapta),NPT-43,18841,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,Medium,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:48 PM,25/Jul/24 8:14 PM,25/Jul/24 8:08 PM,25/Jul/24 8:14 PM,,Primariatechirghiol.ro_versiunea_1.0_limba_română,,,0,"Apăsând pe butonul drept al mouse-ului/șoarecelui de pe suprafața pe care este așezat, click-ul fiind poziționat pe o zonă liberă a videoclipului, apar mai multe opțiuni oferite de către platforma YouTube:

* Account;
* Loop;
* Copy video URL;
* Copy video URL at current time;
* Copy embed code;
* Copy debug info;
* Troubleshoot playback issue;
* Stats for nerds.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-24,,,,,,,,,,NPT-121,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@183e73ce,,,,,,,,,,,,NPT-24,Videoclipul integrat în site-ul web (de sub cb_menu),,,,,,,,,,,,,,,,0|i01b4p:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_2_*:*_3271684556_*|*_10000_*:*_2_*:*_34640666_*|*_10001_*:*_1_*:*_0,,,18796,Videoclipul integrat în site-ul web (de sub cb_menu),Done,25/Jul/24 8:14 PM
Buton transparent cu textul (de culoare albă): ”Watch on YouTube” ,NPT-42,18840,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,Medium,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:39 PM,25/Jul/24 8:14 PM,25/Jul/24 8:04 PM,25/Jul/24 8:14 PM,,Primariatechirghiol.ro_versiunea_1.0_limba_română,,,0,"La acționarea butonului transparent, având pe acesta textul: ”Watch on YouTube”, care este amplasat într-o zonă joasă deasupra videoclipului de pe site-ul web, utilizatorul final este redirecționat către platforma YouTube pentru a viziona videoclipul ”iluminat public Techirghiol”.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-24,,,,,,,,,,NPT-121,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@134c1124,,,,,,,,,,,,NPT-24,Videoclipul integrat în site-ul web (de sub cb_menu),,,,,,,,,,,,,,,,0|i01b4h:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_2_*:*_3272256512_*|*_10000_*:*_2_*:*_34640546_*|*_10001_*:*_1_*:*_0,,,18796,Videoclipul integrat în site-ul web (de sub cb_menu),Done,25/Jul/24 8:14 PM
Butonul roșu de rulare al videoclipului,NPT-41,18837,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,Medium,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:31 PM,25/Jul/24 8:14 PM,25/Jul/24 8:14 PM,25/Jul/24 8:14 PM,,Primariatechirghiol.ro_versiunea_1.0_limba_română,,,0,"La acționarea butonului de culoare roșie, cu triunghi alb orientat cu vârful spre dreapta, care este regăsit în centrul videoclipului de pe site-ul web, începe rularea videoclipului de pe site-ul web. Apar funcționalități specifice platformei YouTube în timpul vizionării videoclipului, funcționalități ce sunt menite să contribuie pozitiv la menținerea mediului propice al utilizatorului final pentru vizionarea de conținut video.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-24,,,,,,,,,,NPT-121,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2366451,,,,,,,,,,,,NPT-24,Videoclipul integrat în site-ul web (de sub cb_menu),,,,,,,,,,,,,,,,0|i01b3t:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_2_*:*_3272707475_*|*_10000_*:*_2_*:*_34641415_*|*_10001_*:*_1_*:*_0,,,18796,Videoclipul integrat în site-ul web (de sub cb_menu),Done,25/Jul/24 8:14 PM
Drapelul ”României” cu nivel ridicat de transparență,NPT-40,18834,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:19 PM,25/Jul/24 4:34 PM,25/Jul/24 8:29 PM,18/Jun/24 5:35 PM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Drapelul României, cu nivel ridicat de transparență, este amplasat în spatele tuturor celorlalte elemente ale header-ului.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-22,,,,,,,,,,NPT-83,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@6d1af333,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b35:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_101770325_*|*_10000_*:*_1_*:*_528_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 5:35 PM
Logo-ul ”PODCA” + Textele: ”Inovație în administrație” + ”Programul Operațional ”Dezvoltarea Capacității Admnistrative”,NPT-39,18832,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:13 PM,25/Jul/24 4:34 PM,25/Jul/24 8:29 PM,18/Jun/24 5:16 PM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"În dreapta header-ului este amplasat logo-ul PODCA, alături de textele: ”Inovație în administrație” și ”Programul Operațional ”Dezvoltarea Capacității Admnistrative”. Textele sunt de culoarea albastru închis,",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-22,,,,,,,,,,NPT-79,NPT-80,NPT-81,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@465ae63d,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b2p:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_100977065_*|*_10000_*:*_1_*:*_697_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 5:16 PM
Stema ”României” + Textele: ”GUVERNUL ROMANIEI” + ”Ministerul Administrației și Internelor”,NPT-38,18831,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:10 PM,25/Jul/24 4:34 PM,25/Jul/24 8:29 PM,18/Jun/24 4:13 PM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"În partea dreaptă a header-ului este amplasată stema României, alături de textele: ”GUVERNUL ROMANIEI” și ”Ministerul Administrației și Internelor”. Textele sunt de culoarea albastru închis,",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-22,,,,,,,,,,NPT-75,NPT-76,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@119c77ce,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b2h:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_97372322_*|*_10000_*:*_1_*:*_639_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 4:13 PM
Drapelul ”Uniunii Europene” + Textele: ”UNIUNEA EUROPEANĂ” + ”Fondul Social European”,NPT-37,18830,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:06 PM,25/Jul/24 4:34 PM,25/Jul/24 8:29 PM,18/Jun/24 2:38 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"În partea dreaptă a header-ului este amplasat drapelul Uniunii Europene, alături de textele: ”UNIUNEA EUROPEANĂ” și ”Fondul Social European”. Textele sunt de culoarea albastru închis.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-22,,,,,,,,,,NPT-73,NPT-74,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@53cd39ba,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b29:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_48712819_*|*_10000_*:*_1_*:*_719_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 2:38 AM
Iconiță ”mail” + Text: ”apl@primariatechirghiol.ro”,NPT-36,18828,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:02 PM,25/Jul/24 4:34 PM,25/Jul/24 8:29 PM,18/Jun/24 2:08 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"În partea de jos a header-ului se află iconița ”mail” și textul: ”apl@primariatechirghiol.ro”, ambele de culoare neagră.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-22,,,,,,,,,,NPT-70,NPT-71,NPT-72,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@75d56685,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b1t:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_2_*:*_47133713_*|*_10000_*:*_1_*:*_52639_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 2:08 AM
Iconiță ”telefon” + Text: ”0241-735.622”,NPT-35,18827,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 12:56 PM,25/Jul/24 4:34 PM,25/Jul/24 8:29 PM,18/Jun/24 2:09 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"În partea de jos a header-ului se află iconița ”telefon” și textul: ”0241-735.622”, ambele de culoare neagră.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-22,,,,,,,,,,NPT-68,NPT-69,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@2f185229,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b1l:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_47341446_*|*_10000_*:*_1_*:*_193896_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 2:09 AM
" Iconiță ”casă” + Text: ”Str. Dr. Victor Climescu nr.24, Techirghiol”",NPT-34,18825,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 12:52 PM,25/Jul/24 4:34 PM,25/Jul/24 8:29 PM,18/Jun/24 2:08 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"În partea de jos a header-ului se află iconița ”casă” și textul: ”Str. Dr. Victor Climescu nr.24, Techirghiol”, ambele de culoare neagră.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-22,,,,,,,,,,NPT-66,NPT-67,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@465e2ce,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b15:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_47343589_*|*_10000_*:*_1_*:*_462810_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,18/Jun/24 2:08 AM
Text ”Primaria Orașului TECHIRGHIOL”,NPT-33,18824,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 12:51 PM,25/Jul/24 4:34 PM,25/Jul/24 8:29 PM,17/Jun/24 10:28 PM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"În centrul header-ului este amplasat textul ”Primaria Orașului TECHIRGHIOL”, fiind de culoarea albastru închis,",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-22,,,,,,,,,,NPT-64,NPT-65,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@fc52f7a,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b0x:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_34589336_*|*_10000_*:*_1_*:*_657_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,17/Jun/24 10:28 PM
Stema localității din stânga header-ului,NPT-32,18823,Story,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,High,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 12:49 PM,25/Jul/24 4:34 PM,25/Jul/24 8:29 PM,17/Jun/24 9:58 PM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,În stânga header-ului este amplasată stema localității Techirghiol.,,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,NPT-22,,,,,,,,,,NPT-63,,,,,,,,,,,,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@59607ef9,,,,,,,,,,,,NPT-22,Header/cb_logo,,,,,,,,,,,,,,,,0|i01b0p:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_32936206_*|*_10000_*:*_1_*:*_684_*|*_10001_*:*_1_*:*_0,,,18794,Header/cb_logo,Done,17/Jun/24 9:58 PM
Grădina Botanică-leftsidebar (prezent pe partea stângă a paginii),NPT-31,18809,Epic,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,Low,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:11 AM,25/Jul/24 4:34 PM,25/Jul/24 8:29 PM,04/Jul/24 10:13 AM,,Primariatechirghiol_versiunea_1.0_PentruAltăDată,,,0,"Secțiunea ”Grădina Botanică”, prezentă pe partea stângă a paginii/leftsidebar, deasupra footer-ului site-ului web, este compusă din:

* Gradina Botanica.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,,,,,,,,,,,NPT-47,NPT-48,NPT-84,,,,,,,,17/Jun/24 1:50 PM;712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67;Screenshot (17753).png;https://itfclasses.atlassian.net/rest/api/3/attachment/content/11460,17/Jun/24 1:51 PM;712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67;Screenshot (17757).png;https://itfclasses.atlassian.net/rest/api/3/attachment/content/11462,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@3ba21e9d,,,,,,,,,,,ghx-label-5,,,,To Do,,,,dark_teal,,,,,,,,,,0|i01axl:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_1501335068_*|*_10000_*:*_1_*:*_2031_*|*_10001_*:*_1_*:*_0,"17/Jun/24 1:50 PM;712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67;

!Screenshot (17753).png|width=213,height=92,alt=""Screenshot (17753).png""!","17/Jun/24 1:51 PM;712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67;

!Screenshot (17757).png|width=749,height=979,alt=""Screenshot (17757).png""!",,,Done,04/Jul/24 10:13 AM
RUTI conform SNA-leftsidebar (prezent pe partea stângă a paginii),NPT-30,18808,Epic,Done,NPT,Norbert Poka_TM2,software,ITF Classes,712020:8ab46ca2-145f-4a56-a13e-bb85ee67acea,,Low,Done,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,17/Jun/24 1:09 AM,25/Jul/24 2:18 PM,25/Jul/24 4:33 PM,25/Jul/24 2:18 PM,,Primariatechirghiol.ro_versiunea_1.0_limba_română,,,0,"Secțiunea ”RUTI conform SNA”, prezentă pe partea stângă a paginii/leftsidebar, este compusă din: 

* Rapoarte anuale.",,IT Factory,712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67,,,,,,,,,,,,,,,,,,,NPT-44,NPT-45,,,,,,,,,17/Jun/24 1:50 PM;712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67;Screenshot (17752).png;https://itfclasses.atlassian.net/rest/api/3/attachment/content/11459,17/Jun/24 1:51 PM;712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67;Screenshot (17756).png;https://itfclasses.atlassian.net/rest/api/3/attachment/content/11461,,,,,com.atlassian.servicedesk.plugins.approvals.internal.customfield.ApprovalsCFValue@1ed2af3b,,,,,,,,,,,ghx-label-10,,,,To Do,,,,blue,,,,,,,,,,0|i01axd:,,,,,,,,,,,NPT Sprint 1,,,,,,,,,,,,,,,,,,,3_*:*_1_*:*_3330535367_*|*_10000_*:*_1_*:*_417_*|*_10001_*:*_1_*:*_0,"17/Jun/24 1:50 PM;712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67;

!Screenshot (17752).png|width=213,height=89,alt=""Screenshot (17752).png""!","17/Jun/24 1:51 PM;712020:ac03dc4b-ffe6-4f35-ba83-41f3c30a3c67;

!Screenshot (17756).png|width=762,height=977,alt=""Screenshot (17756).png""!",,,Done,25/Jul/24 2:18 PM
